t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
2.25017,-0.00261,-0.00000,0.00000,-0.00261,-0.00000,0.00000,-0.00174,-0.00000,0.00000,0.02114,0.02114,-0.02940,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.07366,0.00168,0.00555,0.00289,0.00229,0.00266
2.30024,-0.00261,-0.00000,0.00000,-0.00261,-0.00000,0.00000,-0.00174,-0.00000,0.00000,0.02114,0.02114,-0.02940,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.07366,0.00168,0.00555,0.00289,0.00229,0.00266
2.35038,-0.00373,-0.00000,0.00000,-0.00373,-0.00000,0.00000,-0.00267,-0.00000,0.00000,0.02116,0.02116,-0.03163,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.08608,0.00192,0.00596,0.00290,0.00217,0.00264
2.40021,-0.00373,-0.00000,0.00000,-0.00373,-0.00000,0.00000,-0.00267,-0.00000,0.00000,0.02116,0.02116,-0.03163,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.08608,0.00192,0.00596,0.00290,0.00217,0.00264
2.45017,-0.00534,-0.00000,0.00000,-0.00534,-0.00000,0.00000,-0.00394,-0.00000,0.00000,0.02121,0.02121,-0.03386,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.09767,0.00202,0.00536,0.00301,0.00207,0.00262
2.50017,-0.00534,-0.00000,0.00000,-0.00534,-0.00000,0.00000,-0.00394,-0.00000,0.00000,0.02121,0.02121,-0.03386,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.09767,0.00202,0.00536,0.00301,0.00207,0.00262
2.55017,-0.00534,-0.00000,0.00000,-0.00534,-0.00000,0.00000,-0.00394,-0.00000,0.00000,0.02121,0.02121,-0.03386,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.09767,0.00202,0.00536,0.00301,0.00207,0.00262
2.60017,-0.00692,-0.00000,0.00000,-0.00692,-0.00000,0.00000,-0.00541,-0.00000,0.00000,0.02134,0.02134,-0.03634,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.10817,0.00193,0.00564,0.00300,0.00198,0.00265
2.65317,-0.00692,-0.00000,0.00000,-0.00692,-0.00000,0.00000,-0.00541,-0.00000,0.00000,0.02134,0.02134,-0.03634,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.10817,0.00193,0.00564,0.00300,0.00198,0.00265
2.70092,-0.00908,-0.00000,0.00000,-0.00908,-0.00000,0.00000,-0.00722,-0.00000,0.00000,0.02122,0.02122,-0.03782,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.11777,0.00165,0.00550,0.00296,0.00190,0.00268
2.75017,-0.00908,-0.00000,0.00000,-0.00908,-0.00000,0.00000,-0.00722,-0.00000,0.00000,0.02122,0.02122,-0.03782,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.11777,0.00165,0.00550,0.00296,0.00190,0.00268
2.80020,-0.00908,-0.00000,0.00000,-0.00908,-0.00000,0.00000,-0.00722,-0.00000,0.00000,0.02122,0.02122,-0.03782,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.11777,0.00165,0.00550,0.00296,0.00190,0.00268
2.85041,-0.01111,-0.00000,0.00000,-0.01111,-0.00000,0.00000,-0.00922,-0.00000,0.00000,0.02134,0.02134,-0.04041,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.12823,0.00032,0.00699,0.00305,0.00191,0.00273
2.90020,-0.01111,-0.00000,0.00000,-0.01111,-0.00000,0.00000,-0.00922,-0.00000,0.00000,0.02134,0.02134,-0.04041,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.12823,0.00032,0.00699,0.00305,0.00191,0.00273
2.95017,-0.01332,-0.00000,0.00000,-0.01332,-0.00000,0.00000,-0.01129,-0.00000,0.00000,0.02091,0.02091,-0.04046,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.13257,0.00018,0.00679,0.00295,0.00182,0.00274
3.00097,-0.01332,-0.00000,0.00000,-0.01332,-0.00000,0.00000,-0.01129,-0.00000,0.00000,0.02091,0.02091,-0.04046,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.13257,0.00018,0.00679,0.00295,0.00182,0.00274
3.05027,-0.01332,-0.00000,0.00000,-0.01332,-0.00000,0.00000,-0.01129,-0.00000,0.00000,0.02091,0.02091,-0.04046,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.13257,0.00018,0.00679,0.00295,0.00182,0.00274
3.10017,-0.01602,-0.00000,0.00000,-0.01602,-0.00000,0.00000,-0.01394,-0.00000,0.00000,0.02165,0.02165,-0.04617,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.14520,-0.00019,0.00652,0.00290,0.00173,0.00271
3.15025,-0.01602,-0.00000,0.00000,-0.01602,-0.00000,0.00000,-0.01394,-0.00000,0.00000,0.02165,0.02165,-0.04617,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.14520,-0.00019,0.00652,0.00290,0.00173,0.00271
3.20022,-0.01827,-0.00000,0.00000,-0.01827,-0.00000,0.00000,-0.01630,-0.00000,0.00000,0.02120,0.02120,-0.04663,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.15096,-0.00051,0.00630,0.00279,0.00165,0.00273
3.25043,-0.01827,-0.00000,0.00000,-0.01827,-0.00000,0.00000,-0.01630,-0.00000,0.00000,0.02120,0.02120,-0.04663,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.15096,-0.00051,0.00630,0.00279,0.00165,0.00273
3.30025,-0.01827,-0.00000,0.00000,-0.01827,-0.00000,0.00000,-0.01630,-0.00000,0.00000,0.02120,0.02120,-0.04663,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.15096,-0.00051,0.00630,0.00279,0.00165,0.00273
3.35026,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.40029,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.45021,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.50354,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.55024,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.60017,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.65159,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.70020,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.75212,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.80023,-0.02052,-0.00000,0.00000,-0.02052,-0.00000,0.00000,-0.01895,-0.00000,0.00000,0.02179,0.02179,-0.05171,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.16239,-0.00054,0.00651,0.00286,0.00158,0.00275
3.85015,-0.02997,-0.00000,0.00000,-0.02997,-0.00000,0.00000,-0.02908,-0.00000,0.00000,0.01984,0.01984,-0.05754,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18313,0.00074,0.00064,0.00356,0.00130,0.00276
3.90019,-0.03042,-0.00000,0.00000,-0.03042,-0.00000,0.00000,-0.02960,-0.00000,0.00000,0.01871,0.01871,-0.04808,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.17048,0.00115,-0.00090,0.00317,0.00118,0.00259
3.95015,-0.03042,-0.00000,0.00000,-0.03042,-0.00000,0.00000,-0.02960,-0.00000,0.00000,0.01871,0.01871,-0.04808,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.17048,0.00115,-0.00090,0.00317,0.00118,0.00259
4.00027,-0.03267,-0.00000,0.00000,-0.03267,-0.00000,0.00000,-0.03178,-0.00000,0.00000,0.01925,0.01925,-0.05341,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.17586,0.00140,-0.00277,0.00293,0.00109,0.00249
4.05175,-0.03267,-0.00000,0.00000,-0.03267,-0.00000,0.00000,-0.03178,-0.00000,0.00000,0.01925,0.01925,-0.05341,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.17586,0.00140,-0.00277,0.00293,0.00109,0.00249
4.10019,-0.03537,-0.00000,0.00000,-0.03537,-0.00000,0.00000,-0.03435,-0.00000,0.00000,0.02006,0.02006,-0.05945,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18428,0.00204,-0.00532,0.00289,0.00098,0.00238
4.15062,-0.03537,-0.00000,0.00000,-0.03537,-0.00000,0.00000,-0.03435,-0.00000,0.00000,0.02006,0.02006,-0.05945,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18428,0.00204,-0.00532,0.00289,0.00098,0.00238
4.20021,-0.03537,-0.00000,0.00000,-0.03537,-0.00000,0.00000,-0.03435,-0.00000,0.00000,0.02006,0.02006,-0.05945,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18428,0.00204,-0.00532,0.00289,0.00098,0.00238
4.25049,-0.03762,-0.00000,0.00000,-0.03762,-0.00000,0.00000,-0.03665,-0.00000,0.00000,0.02029,0.02029,-0.06202,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18882,0.00255,-0.00681,0.00276,0.00091,0.00237
4.30021,-0.03762,-0.00000,0.00000,-0.03762,-0.00000,0.00000,-0.03665,-0.00000,0.00000,0.02029,0.02029,-0.06202,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.18882,0.00255,-0.00681,0.00276,0.00091,0.00237
4.35051,-0.03987,-0.00000,0.00000,-0.03987,-0.00000,0.00000,-0.03910,-0.00000,0.00000,0.02071,0.02071,-0.06588,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.19692,0.00338,-0.00856,0.00266,0.00086,0.00238
4.40025,-0.03987,-0.00000,0.00000,-0.03987,-0.00000,0.00000,-0.03910,-0.00000,0.00000,0.02071,0.02071,-0.06588,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.19692,0.00338,-0.00856,0.00266,0.00086,0.00238
4.45030,-0.04257,-0.00000,0.00000,-0.04257,-0.00000,0.00000,-0.04146,-0.00000,0.00000,0.02055,0.02055,-0.06707,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.20102,0.00456,-0.01150,0.00264,0.00081,0.00235
4.50041,-0.04257,-0.00000,0.00000,-0.04257,-0.00000,0.00000,-0.04146,-0.00000,0.00000,0.02055,0.02055,-0.06707,-0.00000,0.00000,0.01791,0.01792,0.01791,-0.20102,0.00456,-0.01150,0.00264,0.00081,0.00235
