t,gt_x,gt_y,gt_yaw,odom_x,odom_y,odom_yaw,kf_x,kf_y,kf_yaw,kf_cov_x,kf_cov_y,ekf_x,ekf_y,ekf_yaw,ekf_cov_x,ekf_cov_y,ekf_cov_yaw,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,pf_cov_yaw
2.90020,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
2.95020,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
3.00039,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00035,0.00069,0.00017,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
3.05017,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,0.00022,0.00044,0.00011,0.01791,0.01791,0.01791,nan,nan,nan,nan,nan,nan
3.10027,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,-0.00151,0.00018,0.00005,0.01791,0.01791,0.01791,0.94940,1.90899,0.49717,0.00178,0.00179,0.00073
3.15029,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,-0.00151,0.00018,0.00005,0.01791,0.01791,0.01791,0.94940,1.90899,0.49717,0.00178,0.00179,0.00073
3.20018,-0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,nan,nan,nan,nan,nan,-0.00151,0.00018,0.00005,0.01791,0.01791,0.01791,0.94940,1.90899,0.49717,0.00178,0.00179,0.00073
3.25013,-0.00016,-0.00000,0.00000,-0.00016,-0.00000,0.00000,0.79578,1.59164,0.00000,0.01021,0.01021,-0.01398,0.00012,0.00003,0.01791,0.01792,0.01791,0.91361,1.86584,0.49592,0.00206,0.00178,0.00146
3.30017,-0.00016,-0.00000,0.00000,-0.00016,-0.00000,0.00000,0.79578,1.59164,0.00000,0.01021,0.01021,-0.01398,0.00012,0.00003,0.01791,0.01792,0.01791,0.91361,1.86584,0.49592,0.00206,0.00178,0.00146
3.35016,-0.00016,-0.00000,0.00000,-0.00016,-0.00000,0.00000,0.79578,1.59164,0.00000,0.01021,0.01021,-0.01398,0.00012,0.00003,0.01791,0.01792,0.01791,0.91361,1.86584,0.49592,0.00206,0.00178,0.00146
3.40018,-0.00016,-0.00000,0.00000,-0.00016,-0.00000,0.00000,0.79578,1.59164,0.00000,0.01021,0.01021,-0.01398,0.00012,0.00003,0.01791,0.01792,0.01791,0.91361,1.86584,0.49592,0.00206,0.00178,0.00146
3.45016,-0.00016,-0.00000,0.00000,-0.00016,-0.00000,0.00000,0.79578,1.59164,0.00000,0.01021,0.01021,-0.01398,0.00012,0.00003,0.01791,0.01792,0.01791,0.91361,1.86584,0.49592,0.00206,0.00178,0.00146
3.50019,-0.00061,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.20050,0.40186,0.00000,0.03377,0.03377,-0.03420,0.00007,0.00002,0.01791,0.01793,0.01791,0.80393,1.78870,0.48859,0.00490,0.00247,0.00420
3.55070,-0.00061,-0.00000,0.00000,-0.00061,-0.00000,0.00000,0.20050,0.40186,0.00000,0.03377,0.03377,-0.03420,0.00007,0.00002,0.01791,0.01793,0.01791,0.80393,1.78870,0.48859,0.00490,0.00247,0.00420
3.60013,-0.00121,-0.00000,0.00000,-0.00121,-0.00000,0.00000,-0.01666,-0.03140,0.00000,0.03015,0.03015,-0.03494,0.00005,0.00001,0.01791,0.01792,0.01791,0.73994,1.72948,0.48067,0.00320,0.00246,0.00403
3.65035,-0.00202,-0.00000,0.00000,-0.00202,-0.00000,0.00000,-0.02353,-0.04415,0.00000,0.02279,0.02279,-0.02448,0.00003,0.00001,0.01791,0.01792,0.01791,0.71278,1.68455,0.46423,0.00185,0.00156,0.00203
3.70022,-0.00202,-0.00000,0.00000,-0.00202,-0.00000,0.00000,-0.02353,-0.04415,0.00000,0.02279,0.02279,-0.02448,0.00003,0.00001,0.01791,0.01792,0.01791,0.71278,1.68455,0.46423,0.00185,0.00156,0.00203
3.75014,-0.00202,-0.00000,0.00000,-0.00202,-0.00000,0.00000,-0.02353,-0.04415,0.00000,0.02279,0.02279,-0.02448,0.00003,0.00001,0.01791,0.01792,0.01791,0.71278,1.68455,0.46423,0.00185,0.00156,0.00203
3.80013,-0.00202,-0.00000,0.00000,-0.00202,-0.00000,0.00000,-0.02353,-0.04415,0.00000,0.02279,0.02279,-0.02448,0.00003,0.00001,0.01791,0.01792,0.01791,0.71278,1.68455,0.46423,0.00185,0.00156,0.00203
3.85011,-0.00448,-0.00000,0.00000,-0.00448,-0.00000,0.00000,-0.12126,-0.23553,0.00000,0.02176,0.02176,-0.02760,0.00001,0.00000,0.01791,0.01792,0.01791,0.53600,1.58209,0.43223,0.00470,0.00116,0.00329
3.90022,-0.00448,-0.00000,0.00000,-0.00448,-0.00000,0.00000,-0.12126,-0.23553,0.00000,0.02176,0.02176,-0.02760,0.00001,0.00000,0.01791,0.01792,0.01791,0.53600,1.58209,0.43223,0.00470,0.00116,0.00329
3.95012,-0.00448,-0.00000,0.00000,-0.00448,-0.00000,0.00000,-0.12126,-0.23553,0.00000,0.02176,0.02176,-0.02760,0.00001,0.00000,0.01791,0.01792,0.01791,0.53600,1.58209,0.43223,0.00470,0.00116,0.00329
4.00040,-0.00448,-0.00000,0.00000,-0.00448,-0.00000,0.00000,-0.12126,-0.23553,0.00000,0.02176,0.02176,-0.02760,0.00001,0.00000,0.01791,0.01792,0.01791,0.53600,1.58209,0.43223,0.00470,0.00116,0.00329
4.05018,-0.00448,-0.00000,0.00000,-0.00448,-0.00000,0.00000,-0.12126,-0.23553,0.00000,0.02176,0.02176,-0.02760,0.00001,0.00000,0.01791,0.01792,0.01791,0.53600,1.58209,0.43223,0.00470,0.00116,0.00329
4.10020,-0.00624,-0.00000,0.00000,-0.00624,-0.00000,0.00000,-0.21346,-0.41614,0.00000,0.02542,0.02542,-0.04231,0.00001,0.00000,0.01791,0.01792,0.01791,0.41747,1.52523,0.42987,0.00673,0.00179,0.00586
4.15122,-0.00624,-0.00000,0.00000,-0.00624,-0.00000,0.00000,-0.21346,-0.41614,0.00000,0.02542,0.02542,-0.04231,0.00001,0.00000,0.01791,0.01792,0.01791,0.41747,1.52523,0.42987,0.00673,0.00179,0.00586
4.20019,-0.00624,-0.00000,0.00000,-0.00624,-0.00000,0.00000,-0.21346,-0.41614,0.00000,0.02542,0.02542,-0.04231,0.00001,0.00000,0.01791,0.01792,0.01791,0.41747,1.52523,0.42987,0.00673,0.00179,0.00586
4.25249,-0.00793,-0.00000,0.00000,-0.00793,-0.00000,0.00000,-0.18766,-0.36138,0.00000,0.02387,0.02387,-0.04217,0.00001,0.00000,0.01791,0.01792,0.01791,0.32090,1.47705,0.43374,0.00501,0.00164,0.00610
4.30022,-0.00793,-0.00000,0.00000,-0.00793,-0.00000,0.00000,-0.18766,-0.36138,0.00000,0.02387,0.02387,-0.04217,0.00001,0.00000,0.01791,0.01792,0.01791,0.32090,1.47705,0.43374,0.00501,0.00164,0.00610
4.35016,-0.00983,-0.00000,0.00000,-0.00983,-0.00000,0.00000,-0.17001,-0.32252,0.00000,0.02309,0.02309,-0.04343,0.00000,0.00000,0.01791,0.01792,0.01791,0.24773,1.43898,0.43886,0.00379,0.00135,0.00534
4.40014,-0.00983,-0.00000,0.00000,-0.00983,-0.00000,0.00000,-0.17001,-0.32252,0.00000,0.02309,0.02309,-0.04343,0.00000,0.00000,0.01791,0.01792,0.01791,0.24773,1.43898,0.43886,0.00379,0.00135,0.00534
4.45010,-0.01237,-0.00000,0.00000,-0.01237,-0.00000,0.00000,-0.14767,-0.27373,0.00000,0.02208,0.02208,-0.04296,0.00000,0.00000,0.01791,0.01792,0.01791,0.19248,1.40994,0.43138,0.00306,0.00109,0.00487
